name,longitude,latitude,phone,address,district,city,area,zipcodetype,datatype,date,creator,source,index
冬冬串串香莲花店,102.7003,25.059,,,,,,,,,,,3,8366
谢记姐妹串串香火锅莲花池店,102.69938,25.05826,,,,,,,,,,,3,7196
新瑞园昆明味道家常菜,102.69975,25.05854,,,,,,,,,,,3,8954
酸萝卜罗非鱼火锅,102.6996,25.058320000000002,,,,,,,,,,,3,9361
弥勒卤鸡米线,102.69945,25.05831,,,,,,,,,,,3,12133
小餐厅,102.70012,25.05882,,,,,,,,,,,3,12134
兄弟缘干锅酸汤火锅系列,102.70008,25.05879,,,,,,,,,,,3,15221
谢记姐妹串串香火锅莲花池店,102.69938,25.05806,,,,,,,,,,,3,19963
新瑞园昆明味道家常菜,102.69975,25.05834,,,,,,,,,,,3,21721
旭雅火锅城,102.70019,25.05869,,,,,,,,,,,3,22120
酸萝卜罗非鱼火锅,102.6996,25.058120000000002,,,,,,,,,,,3,22128
弥勒卤鸡米线,102.69945,25.05811,,,,,,,,,,,3,24900
小餐厅,102.70012,25.05862,,,,,,,,,,,3,24901
兄弟缘干锅酸汤火锅系列,102.70008,25.05859,,,,,,,,,,,3,27988
雅新招待所,102.69995,25.05845,,,,,,,,,,,3,40530
莲华小学,102.698875,25.057614,,,,,,,,,,,3,43562
旭雅火锅城,102.70019,25.058889999999998,,,,,,,,,,,3,9353
铁路边小火锅,102.70025,25.05892,,,,,,,,,,,3,12388
冬冬串串香莲花店,102.7003,25.0588,,,,,,,,,,,3,21133
铁路边小火锅,102.70025,25.05872,,,,,,,,,,,3,25155
